doi,modality,split,label
10.1038/srep03219,fusion,internal,control
10.1186/s13045-017-0421-3,fusion,internal,control
10.1038/onc.2017.36,fusion,internal,control
10.3390/cancers11071003,fusion,internal,control
10.1038/srep39121,fusion,internal,control
10.4236/ojn.2016.65038,fusion,internal,control
10.1038/s41388-021-01956-6,fusion,internal,control
10.1038/onc.2013.263,fusion,internal,control
10.1186/s12957-017-1228-y,fusion,internal,control
10.3390/cancers13112631,fusion,internal,control
10.1038/onc.2012.392,fusion,internal,control
10.1038/s41467-024-47987-x,fusion,internal,control
10.1038/s41598-021-92347-0,fusion,internal,control
10.1186/1757-2215-6-41,fusion,internal,control
10.1136/jitc-2022-004832,fusion,internal,control
10.1038/onc.2017.35,fusion,internal,control
10.1038/s41388-020-1196-5,fusion,internal,control
10.18632/oncotarget.16914,fusion,internal,control
10.1038/s41523-022-00423-z,fusion,internal,control
10.1038/s41416-021-01480-0,fusion,internal,control
10.4061/2011/191274,fusion,internal,control
10.1038/s41388-019-0712-y,fusion,internal,control
10.1186/1897-4287-12-14,fusion,internal,control
10.3389/fphys.2017.00634,fusion,internal,control
10.1186/1471-2407-14-458,fusion,internal,control
10.1038/s41388-018-0430-x,fusion,internal,control
10.1016/j.ccell.2020.08.016,fusion,internal,control
10.1038/cddis.2017.459,fusion,internal,control
10.1186/s12916-020-01839-9,fusion,internal,control
10.1038/s41388-019-0871-x,fusion,internal,control
10.1186/1475-2867-8-1,fusion,internal,control
10.1007/s00428-020-02888-4,fusion,internal,control
10.1038/s41598-022-16077-7,fusion,internal,control
10.1186/s12943-015-0301-9,fusion,internal,control
10.1038/s41388-020-01424-7,fusion,internal,control
10.1007/s10689-014-9728-1,fusion,internal,control
10.1111/jdv.18436,fusion,internal,control
10.1016/j.cell.2020.10.036,fusion,internal,control
10.1038/s41388-021-01860-z,fusion,internal,control
10.1084/jem.20141702,fusion,internal,control
10.1371/journal.pone.0056667,fusion,internal,control
10.12688/f1000research.19260.1,fusion,internal,control
10.1038/ncomms10974,fusion,internal,control
10.1371/journal.pone.0026595,fusion,internal,control
10.1186/s13014-017-0829-5,fusion,internal,control
10.1038/s41388-021-01814-5,fusion,internal,control
10.1371/journal.pone.0017193,fusion,internal,control
10.1016/j.ccr.2013.05.014,fusion,internal,control
10.1038/s41388-018-0419-5,fusion,internal,control
10.1038/onc.2013.334,fusion,internal,control
10.1371/journal.pone.0037764,fusion,internal,control
10.1001/jamanetworkopen.2023.54577,fusion,internal,control
10.1038/onc.2015.328,fusion,internal,control
10.3390/biomedicines11071838,fusion,internal,control
10.1136/bmjopen-2018-027816,fusion,internal,control
10.1371/journal.ppat.0030140,fusion,internal,control
10.1016/j.ccell.2023.09.008,fusion,internal,control
10.1038/s41591-022-01754-x,fusion,internal,control
10.3390/metabo13030417,fusion,internal,control
10.1038/bjc.2011.151,fusion,internal,control
10.3389/fonc.2020.00268,fusion,internal,control
10.1080/2162402x.2020.1783046,fusion,internal,control
10.1186/1471-2164-13-s1-s13,fusion,internal,control
10.3892/etm.2020.8540,fusion,internal,paper_mill
10.1155/2021/9174055,fusion,internal,paper_mill
10.1038/s41419-018-0960-8,fusion,internal,paper_mill
10.3892/ijo.2018.4637,fusion,internal,paper_mill
10.1155/2022/1562511,fusion,internal,paper_mill
10.1155/2022/7380324,fusion,internal,paper_mill
10.1155/2021/6636891,fusion,internal,paper_mill
10.1016/j.omtn.2019.10.041,fusion,internal,paper_mill
10.3892/ol.2017.6811,fusion,internal,paper_mill
10.1155/2022/5356069,fusion,internal,paper_mill
10.1002/2211-5463.12500,fusion,internal,paper_mill
10.1155/2022/3268773,fusion,internal,paper_mill
10.3892/ol.2018.9439,fusion,internal,paper_mill
10.1155/2022/9565136,fusion,internal,paper_mill
10.18632/oncotarget.22151,fusion,internal,paper_mill
10.1155/2022/2318170,fusion,internal,paper_mill
10.1155/2021/4468140,fusion,internal,paper_mill
10.1242/bio.049478,fusion,internal,paper_mill
10.3892/mmr.2015.3749,fusion,internal,paper_mill
10.18632/oncotarget.23416,fusion,internal,paper_mill
10.1155/2022/5314225,fusion,internal,paper_mill
10.1155/2020/8386936,fusion,internal,paper_mill
10.3892/or.2016.5275,fusion,internal,paper_mill
10.3892/mmr.2018.9295,fusion,internal,paper_mill
10.1155/2022/2645528,fusion,internal,paper_mill
10.1155/2022/8381559,fusion,internal,paper_mill
10.18632/oncotarget.21167,fusion,internal,paper_mill
10.1155/2022/5160748,fusion,internal,paper_mill
10.1155/2021/6622342,fusion,internal,paper_mill
10.3727/096504018x15150662230295,fusion,internal,paper_mill
10.1016/j.omtn.2019.12.029,fusion,internal,paper_mill
10.1155/2021/3533608,fusion,internal,paper_mill
10.1155/2022/3714422,fusion,internal,paper_mill
10.1042/bsr20181882,fusion,internal,paper_mill
10.1515/med-2022-0418,fusion,internal,paper_mill
10.2147/ott.s245537,fusion,internal,paper_mill
10.18632/aging.103762,fusion,internal,paper_mill
10.1155/2022/4132989,fusion,internal,paper_mill
10.1155/2022/7671169,fusion,internal,paper_mill
10.1155/2022/8202975,fusion,internal,paper_mill
10.1155/2022/4016081,fusion,internal,paper_mill
10.3892/ol.2019.11222,fusion,internal,paper_mill
10.3892/mmr.2019.9990,fusion,internal,paper_mill
10.3892/etm.2017.4590,fusion,internal,paper_mill
10.3892/mmr.2015.4163,fusion,internal,paper_mill
10.1155/2020/1974506,fusion,internal,paper_mill
10.1155/2022/7803001,fusion,internal,paper_mill
10.3892/mmr.2015.3545,fusion,internal,paper_mill
10.2147/ott.s280912,fusion,internal,paper_mill
10.1155/2021/8585887,fusion,internal,paper_mill
10.1155/2022/7832618,fusion,internal,paper_mill
10.3892/etm.2021.10528,fusion,internal,paper_mill
10.1155/2022/5490644,fusion,internal,paper_mill
10.3892/or.2019.7061,fusion,internal,paper_mill
10.1002/cam4.2860,fusion,internal,paper_mill
10.1155/2021/8583118,fusion,internal,paper_mill
10.1155/2022/8036763,fusion,internal,paper_mill
10.1155/2021/2710231,fusion,internal,paper_mill
10.1155/2022/2791464,fusion,internal,paper_mill
10.1155/2022/2368155,fusion,internal,paper_mill
10.18632/oncotarget.13747,fusion,internal,paper_mill
10.1371/journal.pone.0092230,fusion,internal,paper_mill
10.3892/mmr.2015.3937,fusion,internal,paper_mill
10.1155/2021/8875503,fusion,internal,paper_mill
10.3892/etm.2018.6226,fusion,internal,paper_mill
10.1186/s12906-016-1341-4,fusion,internal,paper_mill
10.18632/aging.103564,fusion,internal,paper_mill
10.1155/2021/3207328,fusion,internal,paper_mill
10.1155/2021/1971048,fusion,internal,paper_mill
10.3892/or.2017.5794,fusion,internal,paper_mill
10.1155/2022/4022896,fusion,internal,paper_mill
10.1155/2022/9304392,fusion,internal,paper_mill
10.1155/2022/1263812,fusion,internal,paper_mill
10.1371/journal.pone.0121175,fusion,internal,paper_mill
10.1155/2022/9490827,fusion,internal,paper_mill
10.1155/2022/3110330,fusion,internal,paper_mill
10.1155/2020/6364801,fusion,internal,paper_mill
10.1042/bsr20140124,fusion,internal,paper_mill
10.1155/2022/1162218,fusion,internal,paper_mill
10.1155/2023/2759679,fusion,internal,paper_mill
10.1155/2022/6738959,fusion,internal,paper_mill
10.1007/s13277-016-4858-8,fusion,internal,paper_mill
10.1155/2022/5642529,fusion,internal,paper_mill
10.1155/2021/2105176,fusion,internal,paper_mill
10.1155/2022/9000331,fusion,internal,paper_mill
10.1186/s13046-019-1210-3,fusion,internal,paper_mill
10.1042/bsr20191348,fusion,internal,paper_mill
10.3892/ol.2017.5709,fusion,internal,paper_mill
10.1155/2022/2023159,fusion,internal,paper_mill
10.1002/cam4.3726,fusion,internal,paper_mill
10.3892/mmr.2015.3425,fusion,internal,paper_mill
10.1155/2022/2143510,fusion,internal,paper_mill
10.1155/2021/8218043,fusion,internal,paper_mill
10.1016/j.omtn.2019.10.036,fusion,internal,paper_mill
10.1155/2022/7095423,fusion,internal,paper_mill
10.1155/2022/7896218,fusion,internal,paper_mill
10.3727/096504017x15144748428127,fusion,internal,paper_mill
10.1042/bsr20191050,fusion,internal,paper_mill
10.1039/c7ra12042g,fusion,internal,paper_mill
10.1155/2022/9089365,fusion,internal,paper_mill
10.1155/2021/8689873,fusion,internal,paper_mill
10.1155/2022/6878783,fusion,internal,paper_mill
10.1155/2021/2804521,fusion,internal,paper_mill
10.2147/ott.s193675,fusion,internal,paper_mill
10.3892/ol.2017.7557,fusion,internal,paper_mill
10.1155/2021/6640652,fusion,internal,paper_mill
10.1371/journal.pone.0114585,fusion,internal,paper_mill
10.1155/2022/5032172,fusion,internal,paper_mill
10.1155/2022/2363410,fusion,internal,paper_mill
10.1155/2023/3560340,fusion,internal,paper_mill
10.3892/mmr.2017.7000,fusion,internal,paper_mill
10.1155/2021/4896106,fusion,internal,paper_mill
10.3389/fbioe.2021.705886,fusion,internal,paper_mill
10.1155/2021/3422393,fusion,internal,paper_mill
10.1155/2021/6697597,fusion,internal,paper_mill
10.1155/2022/2864170,fusion,internal,paper_mill
10.1155/2022/1948657,fusion,internal,paper_mill
10.1371/journal.pone.0127682,fusion,internal,paper_mill
10.3892/or.2018.6774,fusion,internal,paper_mill
10.1155/2022/4299919,fusion,internal,paper_mill
10.12659/msm.898740,fusion,internal,paper_mill
10.1155/2022/3768880,fusion,internal,paper_mill
10.1155/2022/6441179,fusion,internal,paper_mill
10.1155/2021/3727794,fusion,internal,paper_mill
10.1155/2022/5113447,fusion,internal,paper_mill
10.2147/ott.s184118,fusion,internal,paper_mill
10.1155/2022/3541403,fusion,internal,paper_mill
10.3892/or.2016.5242,fusion,internal,paper_mill
10.1155/2022/3374655,fusion,internal,paper_mill
10.2147/cmar.s229083,fusion,internal,paper_mill
10.1042/bsr20160053,fusion,internal,paper_mill
10.1155/2022/8263986,fusion,internal,paper_mill
10.1155/2021/2677696,fusion,internal,paper_mill
10.1155/2021/1001446,fusion,internal,paper_mill
10.1155/2021/4623850,fusion,internal,paper_mill
10.2147/cmar.s308071,fusion,internal,paper_mill
10.1155/2022/1251388,fusion,internal,paper_mill
10.1177/2058738418824521,fusion,internal,paper_mill
10.3892/ijo.2015.3112,fusion,internal,paper_mill
10.1155/2022/4880151,fusion,internal,paper_mill
10.1186/s12935-021-01885-0,fusion,internal,paper_mill
10.1155/2021/9917060,fusion,internal,paper_mill
10.1155/2021/9968907,fusion,internal,paper_mill
10.1155/2021/8402517,fusion,internal,paper_mill
10.3892/etm.2017.4685,fusion,internal,paper_mill
10.3892/ijo.2016.3398,fusion,internal,paper_mill
10.1155/2022/9054266,fusion,internal,paper_mill
10.2147/ott.s184337,fusion,internal,paper_mill
10.1155/2022/9896490,fusion,internal,paper_mill
10.3892/mmr.2017.8350,fusion,internal,paper_mill
10.1155/2021/9809990,fusion,internal,paper_mill
10.1155/2022/9618193,fusion,internal,paper_mill
10.3892/or.2018.6624,fusion,internal,paper_mill
10.2147/cmar.s267665,fusion,internal,paper_mill
10.1155/2022/4541918,fusion,internal,paper_mill
10.3892/ijmm.2015.2217,fusion,internal,paper_mill
10.1155/2022/3546795,fusion,internal,paper_mill
10.2147/cmar.s264681,fusion,internal,paper_mill
10.3892/or.2017.5997,fusion,internal,paper_mill
10.3892/or.2014.3591,fusion,internal,paper_mill
10.2147/cmar.s200566,fusion,internal,paper_mill
10.1155/2022/6232264,fusion,internal,paper_mill
10.3892/ol.2015.2904,fusion,internal,paper_mill
10.1155/2022/1926605,fusion,internal,paper_mill
10.3389/fchem.2022.928047,fusion,internal,paper_mill
10.1155/2021/9059116,fusion,internal,paper_mill
10.3892/etm.2021.9949,fusion,internal,paper_mill
10.1155/2022/6428796,fusion,internal,paper_mill
10.2147/ott.s183847,fusion,internal,paper_mill
10.1039/c9ra07332a,fusion,internal,paper_mill
10.3892/or.2017.5835,fusion,internal,paper_mill
10.1155/2022/1620802,fusion,internal,paper_mill
10.1042/bsr20191357,fusion,internal,paper_mill
10.3892/or.2015.4495,fusion,internal,paper_mill
10.1155/2022/6140727,fusion,internal,paper_mill
10.1155/2022/8402732,fusion,internal,paper_mill
10.3892/ol.2013.1546,fusion,internal,paper_mill
10.3389/fphar.2018.00543,fusion,internal,paper_mill
10.1177/1533033819870209,fusion,internal,paper_mill
10.1016/j.omtn.2019.06.009,fusion,internal,paper_mill
10.1155/2022/8024700,fusion,internal,paper_mill
10.1155/2023/6222324,fusion,internal,paper_mill
10.3892/mmr.2017.7273,fusion,internal,paper_mill
10.1155/2021/1163250,fusion,internal,paper_mill
10.1155/2021/3309944,fusion,internal,paper_mill
10.1016/j.omtn.2019.11.002,fusion,internal,paper_mill
10.1155/2022/9223400,fusion,internal,paper_mill
10.3389/fchem.2021.722990,fusion,internal,paper_mill
10.1155/2022/2012457,fusion,internal,paper_mill
10.1002/jgm.3330,fusion,internal,paper_mill
10.1155/2022/8979404,fusion,internal,paper_mill
10.1155/2022/3140070,fusion,internal,paper_mill
10.1155/2022/1127146,fusion,internal,paper_mill
10.3892/mmr.2018.9572,fusion,internal,paper_mill
10.1155/2021/5953881,fusion,internal,paper_mill
10.1155/2022/6120337,fusion,internal,paper_mill
10.1186/s12935-019-0812-3,fusion,internal,paper_mill
10.1155/2022/6830366,fusion,internal,paper_mill
10.1155/2022/8131531,fusion,internal,paper_mill
10.1155/2022/4370341,fusion,internal,paper_mill
10.2147/ott.s192137,fusion,internal,paper_mill
10.1016/j.fob.2015.11.001,fusion,internal,paper_mill
10.1155/2021/1090698,fusion,internal,paper_mill
10.1155/2022/3826080,fusion,internal,paper_mill
10.3892/or.2017.5705,fusion,internal,paper_mill
10.1038/s41388-023-02638-1,fusion,internal,control
10.3892/ol.2022.13510,fusion,internal,control
10.3390/nano9010014,fusion,internal,control
10.1038/s41388-021-02114-8,fusion,internal,control
10.3390/ijms222413386,fusion,internal,control
10.1136/gutjnl-2015-309675,fusion,internal,control
10.1038/bjc.2012.595,fusion,internal,control
10.3390/cancers16122261,fusion,internal,control
10.1038/onc.2016.342,fusion,internal,control
10.1038/onc.2017.227,fusion,internal,control
10.1038/s41388-020-01431-8,fusion,internal,control
10.1038/onc.2014.318,fusion,internal,control
10.1186/s12943-015-0449-3,fusion,internal,control
10.15252/embj.2019102808,fusion,internal,control
10.15252/embj.2021108599,fusion,internal,control
10.1371/journal.pone.0045382,fusion,internal,control
10.1093/carcin/bgs023,fusion,internal,control
10.1038/s41388-020-1270-z,fusion,internal,control
10.1007/s12105-024-01680-z,fusion,internal,control
10.1038/s44318-024-00113-5,fusion,internal,control
10.1097/md.0000000000003268,fusion,internal,control
10.1038/s41388-023-02694-7,fusion,internal,control
10.18632/oncotarget.7571,fusion,internal,control
10.3390/cancers11030347,fusion,internal,control
10.1016/j.ccell.2019.02.009,fusion,internal,control
10.1186/1476-4598-9-309,fusion,internal,control
10.1038/s41388-023-02747-x,fusion,internal,control
10.1038/s41388-024-03211-0,fusion,internal,control
10.1038/s41388-022-02179-z,fusion,internal,control
10.1038/s41388-020-1293-5,fusion,internal,control
10.4236/jct.2021.126031,fusion,internal,control
10.1097/md.0000000000000462,fusion,internal,control
10.1002/cjp2.71,fusion,internal,control
10.1038/s41388-018-0672-7,fusion,internal,control
10.1002/cam4.187,fusion,internal,control
10.1371/journal.pone.0186852,fusion,internal,control
10.1038/onc.2017.89,fusion,internal,control
10.1186/s13046-019-1196-x,fusion,internal,control
10.1038/modpathol.2008.172,fusion,internal,control
10.1038/s41388-021-02003-0,fusion,internal,control
10.1186/1471-2407-14-210,fusion,internal,control
10.1038/cddis.2017.333,fusion,internal,control
10.1038/srep12870,fusion,internal,control
10.3892/ijmm_00000153,fusion,internal,control
10.1097/jom.0000000000000258,fusion,internal,control
10.1111/cas.14441,fusion,internal,control
10.15252/embj.201798359,fusion,internal,control
10.1038/s41388-020-01532-4,fusion,internal,control
10.1038/nm.2377,fusion,internal,control
10.1038/s41388-022-02395-7,fusion,internal,control
10.1177/1178223418792247,fusion,internal,control
10.1038/s41388-018-0307-z,fusion,internal,control
10.1371/journal.pcbi.1008898,fusion,internal,control
10.1016/j.phro.2021.03.004,fusion,internal,control
10.1038/onc.2009.409,fusion,internal,control
10.7150/jca.12490,fusion,internal,control
10.18632/oncotarget.17665,fusion,internal,control
10.1038/nm.3480,fusion,internal,control
10.1136/gutjnl-2012-302240,fusion,internal,control
10.4137/grsb.s562,fusion,internal,control
10.1038/s41419-022-05512-2,fusion,internal,control
10.18632/oncotarget.8629,fusion,internal,control
10.1002/ijc.34025,fusion,internal,control
10.1111/hel.12368,fusion,internal,control
10.1245/s10434-020-08649-6,fusion,internal,control
10.1038/s41388-020-1292-6,fusion,internal,control
10.3390/pharmaceutics14020304,fusion,internal,control
10.1016/j.ccell.2022.08.014,fusion,internal,control
10.3802/jgo.2017.28.e69,fusion,internal,control
10.1038/onc.2014.447,fusion,internal,control
10.1155/2013/590393,fusion,internal,control
10.1038/onc.2016.257,fusion,internal,control
10.1038/onc.2010.563,fusion,internal,control
10.1245/s10434-015-4675-0,fusion,internal,control
10.1038/s41591-018-0230-4,fusion,internal,control
