doi,pmid,pmcid,label,source,journal,country,pub_year
10.1016/j.ccell.2020.08.004,32946773,,control,openalex,Cancer Cell,United States,2020
10.1016/j.molcel.2005.10.033,16307918,,control,openalex,Molecular Cell,United States,2005
10.1016/s1535-6108(02)00019-3,,,control,openalex,Cancer Cell,,2002
10.1016/j.molcel.2014.08.007,25219498,,control,openalex,Molecular Cell,South Korea,2014
10.1016/j.ccr.2013.02.016,23518348,,control,openalex,Cancer Cell,United States,2013
10.1016/j.ccell.2022.05.015,35700704,,control,openalex,Cancer Cell,United States,2022
10.1016/j.ccr.2007.02.026,17433785,,control,openalex,Cancer Cell,United States,2007
10.1016/j.ccell.2018.03.018,29657128,,control,openalex,Cancer Cell,United States,2018
10.1016/j.molcel.2011.01.023,21329882,,control,openalex,Molecular Cell,Germany,2011
10.1016/j.ccell.2019.03.002,30975481,,control,openalex,Cancer Cell,Spain,2019
10.1016/j.ccell.2021.11.007,34861157,,control,openalex,Cancer Cell,United States,2021
10.1016/j.ccr.2010.05.016,20541695,,control,openalex,Cancer Cell,United States,2010
10.1016/j.ccr.2009.07.012,19647217,,control,openalex,Cancer Cell,United States,2009
10.15252/embj.2022112198,37278161,,control,openalex,The EMBO Journal,France,2023
10.1016/j.cell.2021.03.004,33831376,,control,openalex,Cell,United States,2021
10.1016/j.ccr.2013.10.002,24135277,,control,openalex,Cancer Cell,Spain,2013
10.1016/j.ccr.2008.11.013,19111877,,control,openalex,Cancer Cell,United States,2009
10.15252/embj.201592404,26769127,,control,openalex,The EMBO Journal,Italy,2016
10.1016/j.ccr.2011.12.011,22264781,,control,openalex,Cancer Cell,United States,2012
10.1038/emboj.2010.94,20526283,,control,openalex,The EMBO Journal,Italy,2010
10.1016/j.cell.2023.11.042,38181738,,control,openalex,Cell,United States,2024
10.1016/j.cell.2011.03.042,21549415,,control,openalex,Cell,United States,2011
10.1016/j.ccell.2017.07.012,28810141,,control,openalex,Cancer Cell,Canada,2017
10.1016/j.cell.2006.09.042,17129778,,control,openalex,Cell,United Kingdom,2006
10.1016/j.cell.2012.06.031,22863008,,control,openalex,Cell,United States,2012
10.1016/j.cell.2005.08.011,16269335,,control,openalex,Cell,United States,2005
10.1016/j.ccr.2006.10.013,17097554,,control,openalex,Cancer Cell,United States,2006
10.1093/emboj/18.6.1516,10075923,,control,openalex,The EMBO Journal,United States,1999
10.1016/j.ccell.2024.11.002,39658540,,control,openalex,Cancer Cell,Netherlands,2024
10.15252/embj.201385162,25476450,,control,openalex,The EMBO Journal,Türkiye,2014
10.1016/j.ccell.2024.09.002,39366375,,control,openalex,Cancer Cell,United States,2024
10.1016/j.cell.2007.01.005,17254959,,control,openalex,Cell,United States,2007
10.1016/j.ccell.2023.04.001,37116489,,control,openalex,Cancer Cell,United States,2023
10.1038/emboj.2008.253,19037256,,control,openalex,The EMBO Journal,Spain,2008
10.1016/j.cell.2022.03.006,35364029,,control,openalex,Cell,United States,2022
10.1016/j.molcel.2021.02.026,33740472,,control,openalex,Molecular Cell,Australia,2021
10.1016/j.cell.2012.02.034,22424219,,control,openalex,Cell,United States,2012
10.1016/j.cell.2010.03.015,20371345,,control,openalex,Cell,United States,2010
10.1016/j.ccell.2018.03.002,29657130,,control,openalex,Cancer Cell,Germany,2018
10.1038/emboj.2012.11,22415365,,control,openalex,The EMBO Journal,Spain,2012
10.1016/j.cell.2014.09.050,25417114,,control,openalex,Cell,United States,2014
10.1016/j.ccell.2020.09.006,32976775,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccr.2004.09.006,15380513,,control,openalex,Cancer Cell,United States,2004
10.15252/embj.201489479,25061226,,control,openalex,The EMBO Journal,United States,2014
10.1016/j.cell.2022.12.015,36669470,,control,openalex,Cell,Netherlands,2023
10.1016/j.molcel.2007.10.019,17996713,,control,openalex,Molecular Cell,United States,2007
10.1016/j.ccr.2006.08.012,16959609,,control,openalex,Cancer Cell,United States,2006
10.1016/j.cell.2018.03.042,29625045,,control,openalex,Cell,United States,2018
10.1016/j.ccr.2008.02.011,18328423,,control,openalex,Cancer Cell,Singapore,2008
10.1016/j.ccell.2020.04.010,32396856,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccr.2006.10.008,17157791,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccell.2023.02.002,36827979,,control,openalex,Cancer Cell,Belgium,2023
10.1016/j.ccell.2023.10.006,37922910,,control,openalex,Cancer Cell,United States,2023
10.1016/j.ccell.2024.04.009,38729160,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccell.2020.02.007,32183946,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccell.2020.09.007,32997958,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccr.2009.01.023,19249678,,control,openalex,Cancer Cell,Japan,2009
10.1016/j.ccr.2011.09.004,22014574,,control,openalex,Cancer Cell,United States,2011
10.1016/j.ccell.2021.07.004,34329587,,control,openalex,Cancer Cell,United States,2021
10.1038/emboj.2010.296,21113131,,control,openalex,The EMBO Journal,United States,2010
10.1016/j.ccell.2014.10.013,25517741,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccell.2017.06.004,28697344,,control,openalex,Cancer Cell,United States,2017
10.1016/j.molcel.2014.04.026,24857547,,control,openalex,Molecular Cell,United States,2014
10.1016/j.cell.2014.05.020,,,control,openalex,Cell,,2014
10.1016/j.ccell.2023.02.005,36917954,,control,openalex,Cancer Cell,Georgia,2023
10.1016/j.molcel.2010.08.036,20832717,,control,openalex,Molecular Cell,United States,2010
10.1016/j.cell.2022.09.027,36240741,,control,openalex,Cell,United States,2022
10.1016/j.ccr.2008.07.017,18772111,,control,openalex,Cancer Cell,United States,2008
10.1016/j.ccell.2019.02.012,30889376,,control,openalex,Cancer Cell,United States,2019
10.1016/j.ccell.2015.06.001,26175417,,control,openalex,Cancer Cell,United Kingdom,2015
10.1016/j.ccell.2020.07.006,32710820,,control,openalex,Cancer Cell,Italy,2020
10.1016/j.ccr.2006.05.014,16766261,,control,openalex,Cancer Cell,United States,2006
10.1016/s1535-6108(02)00083-1,12150826,,control,openalex,Cancer Cell,United States,2002
10.1016/j.ccr.2012.04.027,22698404,,control,openalex,Cancer Cell,United States,2012
10.1016/j.cell.2006.03.004,16564003,,control,openalex,Cell,Germany,2006
10.1016/j.ccr.2014.04.014,24823634,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccr.2014.05.028,24937456,,control,openalex,Cancer Cell,United States,2014
10.1016/s1535-6108(02)00091-0,12150820,,control,openalex,Cancer Cell,United States,2002
10.1016/j.cell.2022.04.006,35487189,,control,openalex,Cell,France,2022
10.1016/j.cell.2011.09.021,,,control,openalex,Cell,,2011
10.1016/j.ccr.2009.06.007,19647224,,control,openalex,Cancer Cell,United States,2009
10.1016/s1535-6108(03)00111-9,12781358,,control,openalex,Cancer Cell,United States,2003
10.1016/j.cell.2009.06.016,19703394,,control,openalex,Cell,United States,2009
10.1016/j.cell.2022.09.013,36179665,,control,openalex,Cell,United States,2022
10.1016/j.ccr.2009.09.020,19800569,,control,openalex,Cancer Cell,United States,2009
10.1016/j.ccell.2020.08.018,32931736,,control,openalex,Cancer Cell,United States,2020
10.1016/j.cell.2014.03.034,24725398,,control,openalex,Cell,United States,2014
10.1016/j.ccr.2008.12.018,19185846,,control,openalex,Cancer Cell,United States,2009
10.15252/embj.2022111673,36514940,,control,openalex,The EMBO Journal,United States,2022
10.1016/j.cell.2013.03.007,,,control,openalex,Cell,,2013
10.1016/j.cell.2009.08.007,19703390,,control,openalex,Cell,Austria,2009
10.1016/j.ccell.2015.04.009,25982816,,control,openalex,Cancer Cell,United States,2015
10.1016/j.ccell.2020.12.002,33417832,,control,openalex,Cancer Cell,United States,2021
10.1016/s1535-6108(03)00115-6,12781357,,control,openalex,Cancer Cell,United States,2003
10.1016/s1535-6108(03)00335-0,,,control,openalex,Cancer Cell,United States,2004
10.1016/s1535-6108(03)00216-2,14522250,,control,openalex,Cancer Cell,United States,2003
10.1016/j.cell.2018.03.017,29625057,,control,openalex,Cell,United States,2018
10.1016/j.cell.2024.10.042,39566495,,control,openalex,Cell,Switzerland,2024
10.1016/j.cell.2023.08.043,37769657,,control,openalex,Cell,Switzerland,2023
10.1016/j.cell.2021.03.011,33878291,,control,openalex,Cell,United States,2021
10.1016/j.cell.2024.09.016,39378878,,control,openalex,Cell,United States,2024
10.1016/j.ccell.2018.11.003,30537506,,control,openalex,Cancer Cell,Belgium,2018
10.1038/emboj.2012.126,22617421,,control,openalex,The EMBO Journal,France,2012
10.1016/j.ccell.2022.10.002,36332625,,control,openalex,Cancer Cell,United Kingdom,2022
10.1016/j.cell.2018.05.040,29856946,,control,openalex,Cell,United States,2018
10.1016/j.ccr.2012.09.023,23079653,,control,openalex,Cancer Cell,United States,2012
10.1016/s1535-6108(03)00168-5,12892711,,control,openalex,Cancer Cell,United States,2003
10.1016/j.cell.2007.03.029,17418780,,control,openalex,Cell,United States,2007
10.1016/j.molcel.2017.07.014,28803777,,control,openalex,Molecular Cell,United States,2017
10.1016/j.molcel.2022.04.023,35568026,,control,openalex,Molecular Cell,United States,2022
10.1016/j.ccell.2023.12.014,38350422,,control,openalex,Cancer Cell,United States,2024
10.1016/j.cell.2010.05.017,20603000,,control,openalex,Cell,Italy,2010
10.1016/j.cell.2019.09.032,,,control,openalex,Cell,,2019
10.1016/j.cell.2009.06.034,19682730,,control,openalex,Cell,United States,2009
10.1016/j.cell.2009.08.015,,,control,openalex,Cell,,2009
10.1016/j.ccr.2013.08.029,,,control,openalex,Cancer Cell,,2013
10.1016/j.molcel.2014.10.018,25514180,,control,openalex,Molecular Cell,United Kingdom,2014
10.1016/j.ccr.2009.04.002,19477427,,control,openalex,Cancer Cell,United States,2009
10.1016/j.cell.2013.03.002,23540688,,control,openalex,Cell,United States,2013
10.1016/j.ccell.2023.12.019,38215749,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccell.2016.07.011,27505666,,control,openalex,Cancer Cell,United States,2016
10.1016/j.cell.2013.02.023,23498933,,control,openalex,Cell,Germany,2013
10.1016/j.molcel.2015.05.026,26046647,,control,openalex,Molecular Cell,United Kingdom,2015
10.1016/j.molcel.2006.05.001,16713574,,control,openalex,Molecular Cell,United States,2006
10.1016/j.ccell.2020.05.008,32425702,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccell.2015.11.005,26678340,,control,openalex,Cancer Cell,United States,2015
10.1016/j.ccell.2022.07.007,35944498,,control,openalex,Cancer Cell,United Kingdom,2022
10.1016/j.cell.2022.06.033,35931016,,control,openalex,Cell,United States,2022
10.1016/j.cell.2012.10.028,23142051,,control,openalex,Cell,United States,2012
10.1016/j.ccell.2020.08.003,32888433,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccr.2006.12.008,17222788,,control,openalex,Cancer Cell,United States,2007
10.1016/j.ccr.2006.09.013,17097565,,control,openalex,Cancer Cell,Netherlands,2006
10.1016/j.ccell.2019.07.005,31408618,,control,openalex,Cancer Cell,United States,2019
10.1016/j.ccr.2011.04.019,21665149,,control,openalex,Cancer Cell,Netherlands,2011
10.1016/j.ccr.2004.06.023,15324698,,control,openalex,Cancer Cell,United States,2004
10.1016/j.ccr.2012.04.025,22698406,,control,openalex,Cancer Cell,United States,2012
10.1016/j.cell.2018.06.025,30017245,,control,openalex,Cell,Belgium,2018
10.1016/j.ccr.2005.05.018,15950902,,control,openalex,Cancer Cell,Germany,2005
10.1016/j.molcel.2007.03.001,17363312,,control,openalex,Molecular Cell,United States,2007
10.1016/j.cell.2021.02.034,33826908,,control,openalex,Cell,United States,2021
10.1016/j.ccell.2017.02.016,28292430,,control,openalex,Cancer Cell,United States,2017
10.1016/j.cell.2021.02.019,33636129,,control,openalex,Cell,United States,2021
10.1016/j.cell.2015.08.012,26321681,,control,openalex,Cell,United States,2015
10.1002/embj.201386082,24497554,,control,openalex,The EMBO Journal,United States,2014
10.1016/j.cell.2007.03.052,17574021,,control,openalex,Cell,United States,2007
10.1016/j.cell.2022.06.007,35803246,,control,openalex,Cell,United States,2022
10.1016/j.ccr.2012.11.009,23238008,,control,openalex,Cancer Cell,Germany,2012
10.1016/s0092-8674(00)81663-3,,,control,openalex,Cell,United States,1999
10.1016/j.cell.2024.08.001,39181133,,control,openalex,Cell,United States,2024
10.1016/j.ccell.2022.10.020,36379206,,control,openalex,Cancer Cell,United States,2022
10.1016/j.ccell.2020.10.019,33171127,,control,openalex,Cancer Cell,Italy,2020
10.1016/j.ccr.2012.08.021,22975372,,control,openalex,Cancer Cell,United States,2012
10.1016/j.ccr.2005.12.028,,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccell.2024.02.004,38428412,,control,openalex,Cancer Cell,Switzerland,2024
10.1016/j.cell.2015.02.038,25748654,,control,openalex,Cell,United States,2015
10.1016/j.ccell.2015.11.001,26678341,,control,openalex,Cancer Cell,Switzerland,2015
10.1016/j.ccr.2007.10.005,17936555,,control,openalex,Cancer Cell,United Kingdom,2007
10.1016/j.molcel.2024.04.009,38759628,,control,openalex,Molecular Cell,United States,2024
10.1016/j.ccr.2007.12.003,18167340,,control,openalex,Cancer Cell,Germany,2008
10.1016/j.ccell.2015.02.014,25843002,,control,openalex,Cancer Cell,United Kingdom,2015
10.1016/j.ccell.2021.02.010,,,control,openalex,Cancer Cell,,2021
10.1016/j.molcel.2020.10.033,33217316,,control,openalex,Molecular Cell,Switzerland,2020
10.1016/j.ccell.2017.11.007,29249692,,control,openalex,Cancer Cell,Germany,2017
10.1016/j.ccell.2023.01.004,36827978,,control,openalex,Cancer Cell,Australia,2023
10.1093/emboj/cdg105,12606575,,control,openalex,The EMBO Journal,United Kingdom,2003
10.1016/j.cell.2023.06.022,37494934,,control,openalex,Cell,United States,2023
10.1016/j.ccr.2009.01.027,19249680,,control,openalex,Cancer Cell,Spain,2009
10.1016/j.ccell.2017.10.014,29136498,,control,openalex,Cancer Cell,United States,2017
10.1016/j.cell.2009.01.039,19345189,,control,openalex,Cell,Italy,2009
10.1016/j.ccr.2011.11.021,22172719,,control,openalex,Cancer Cell,United States,2011
10.1016/j.ccr.2009.10.007,19878868,,control,openalex,Cancer Cell,United States,2009
10.1016/j.ccr.2008.12.019,19185847,,control,openalex,Cancer Cell,United States,2009
10.1016/j.ccell.2015.09.003,26461094,,control,openalex,Cancer Cell,Denmark,2015
10.1016/j.ccell.2022.12.003,36584674,,control,openalex,Cancer Cell,Italy,2022
10.1016/j.ccell.2023.02.020,37001525,,control,openalex,Cancer Cell,Austria,2023
10.1016/j.ccr.2010.11.011,21251614,,control,openalex,Cancer Cell,United States,2011
10.1016/j.cell.2008.03.039,18555778,,control,openalex,Cell,Netherlands,2008
10.1016/s0092-8674(02)00738-9,12015982,,control,openalex,Cell,United Kingdom,2002
10.1016/s1535-6108(03)00308-8,14706334,,control,openalex,Cancer Cell,United States,2003
10.1016/j.molcel.2021.08.026,34547236,,control,openalex,Molecular Cell,United Kingdom,2021
10.1016/s1535-6108(02)00126-5,12242152,,control,openalex,Cancer Cell,United States,2002
10.1016/j.cell.2013.03.008,23540689,,control,openalex,Cell,United States,2013
10.1016/j.ccell.2023.02.007,36868225,,control,openalex,Cancer Cell,United States,2023
10.1016/j.ccr.2012.01.019,22340586,,control,openalex,Cancer Cell,United States,2012
10.1016/j.ccell.2016.12.005,28089889,,control,openalex,Cancer Cell,United States,2017
10.1016/j.cell.2022.02.020,35263624,,control,openalex,Cell,United States,2022
10.1016/j.cell.2021.11.017,34890551,,control,openalex,Cell,United States,2021
10.1016/s1535-6108(02)00208-8,12498709,,control,openalex,Cancer Cell,United States,2002
10.1016/j.ccell.2019.04.002,31105042,,control,openalex,Cancer Cell,Belgium,2019
10.1038/emboj.2008.96,18497742,,control,openalex,The EMBO Journal,Switzerland,2008
10.1016/j.cell.2012.10.014,23101617,,control,openalex,Cell,Netherlands,2012
10.1016/j.ccell.2023.03.012,37037612,,control,openalex,Cancer Cell,United States,2023
10.15252/embj.2023114986,37635635,,control,openalex,The EMBO Journal,Germany,2023
10.15252/embj.2019101654,31282586,,control,openalex,The EMBO Journal,Netherlands,2019
10.1016/j.cell.2015.04.036,25957677,,control,openalex,Cell,United States,2015
10.1016/j.ccell.2017.01.007,28238683,,control,openalex,Cancer Cell,Germany,2017
10.1016/j.ccr.2008.01.029,18394556,,control,openalex,Cancer Cell,United States,2008
10.1016/s1535-6108(03)00140-5,12842085,,control,openalex,Cancer Cell,United States,2003
10.1016/j.cell.2020.07.039,32916131,,control,openalex,Cell,Austria,2020
10.1016/j.ccr.2014.05.014,,,control,openalex,Cancer Cell,,2014
10.1016/j.cell.2011.02.013,21376230,,control,openalex,Cell,Switzerland,2011
10.1016/j.ccr.2006.01.025,16530703,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccr.2009.01.002,19185844,,control,openalex,Cancer Cell,Germany,2009
10.1016/j.ccell.2014.11.020,25490438,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccell.2023.06.009,37582339,,control,openalex,Cancer Cell,United States,2023
10.1016/j.cell.2018.06.009,29958104,,control,openalex,Cell,Australia,2018
10.1016/j.ccell.2016.03.003,27150038,,control,openalex,Cancer Cell,United States,2016
10.1016/j.ccell.2022.02.008,35216677,,control,openalex,Cancer Cell,France,2022
10.1016/j.cell.2012.12.010,23332765,,control,openalex,Cell,United States,2013
10.1016/j.ccr.2007.02.025,17482130,,control,openalex,Cancer Cell,United States,2007
10.1016/j.cell.2019.08.029,31519313,,control,openalex,Cell,United States,2019
